Character 1,Character 2,Floor,Num Matches,Player 1 Win Rate,Player 2 Win Rate,Score
SO,KY,1400,50.93,49.07,0
SO,MA,968,50.93,49.07,0
SO,AX,405,44.94,55.06,-3
SO,CH,725,60.97,39.03,+3
SO,PO,390,42.56,57.44,-3
SO,FA,727,55.43,44.57,+3
SO,MI,627,62.84,37.16,+3
SO,ZA,512,55.08,44.92,+3
SO,RA,1988,53.22,46.78,+2
SO,LE,362,58.01,41.99,+3
SO,NA,1114,47.67,52.33,-1
SO,GI,1396,55.16,44.84,+3
SO,AN,209,54.55,45.45,+2
SO,IN,531,55.37,44.63,+3
SO,GO,105,51.43,48.57,+1
SO,JC,219,47.49,52.51,-2
SO,HA,430,60.47,39.53,+3
SO,BA,699,47.64,52.36,-1
SO,TE,762,47.90,52.10,-1
SO,BI,1823,54.14,45.86,+2
SO,SI,589,51.44,48.56,+1
KY,SO,1259,54.01,45.99,+2
KY,MA,1118,55.10,44.90,+3
KY,AX,438,50.46,49.54,0
KY,CH,816,64.58,35.42,+3
KY,PO,385,44.42,55.58,-3
KY,FA,751,57.79,42.21,+3
KY,MI,540,73.15,26.85,+3
KY,ZA,585,65.64,34.36,+3
KY,RA,2144,54.76,45.24,+2
KY,LE,390,63.08,36.92,+3
KY,NA,1158,55.35,44.65,+3
KY,GI,1664,59.56,40.44,+3
KY,AN,275,59.27,40.73,+3
KY,IN,429,57.34,42.66,+3
KY,GO,79,43.04,56.96,-3
KY,JC,276,60.87,39.13,+3
KY,HA,460,63.26,36.74,+3
KY,BA,677,46.97,53.03,-2
KY,TE,851,53.23,46.77,+2
KY,BI,2030,56.60,43.40,+3
KY,SI,666,49.55,50.45,0
MA,SO,877,54.05,45.95,+2
MA,KY,1071,48.09,51.91,-1
MA,AX,348,54.60,45.40,+2
MA,CH,592,68.24,31.76,+3
MA,PO,321,38.01,61.99,-3
MA,FA,617,52.84,47.16,+2
MA,MI,437,64.30,35.70,+3
MA,ZA,410,66.34,33.66,+3
MA,RA,1583,51.17,48.83,0
