Character 1,Character 2,Floor,Num Matches,Player 1 Win Rate,Player 2 Win Rate,Score
SO,KY,11756,50.81,49.19,0
SO,MA,4434,49.12,50.88,0
SO,AX,1892,50.95,49.05,0
SO,CH,3651,51.52,48.48,+1
SO,PO,5894,42.08,57.92,-3
SO,FA,3438,52.21,47.79,+1
SO,MI,3114,53.24,46.76,+2
SO,ZA,2261,51.13,48.87,0
SO,RA,8289,52.90,47.10,+2
SO,LE,2580,46.40,53.60,-2
SO,NA,5554,46.34,53.66,-2
SO,GI,7008,51.07,48.93,0
SO,AN,2627,44.35,55.65,-3
SO,IN,2388,53.94,46.06,+2
SO,GO,1428,38.17,61.83,-3
SO,JC,2127,51.06,48.94,0
SO,HA,2992,56.28,43.72,+3
SO,BA,7262,48.58,51.42,-1
SO,TE,4741,44.82,55.18,-3
SO,BI,8662,52.21,47.79,+1
SO,SI,4670,49.66,50.34,0
KY,SO,10904,48.05,51.95,-1
KY,MA,4417,53.16,46.84,+2
KY,AX,1944,51.44,48.56,+1
KY,CH,3715,51.87,48.13,+1
KY,PO,5989,47.22,52.78,-2
KY,FA,3186,53.58,46.42,+2
KY,MI,3279,53.00,47.00,+2
KY,ZA,2051,55.63,44.37,+3
KY,RA,7941,52.74,47.26,+2
KY,LE,2708,49.85,50.15,0
KY,NA,5639,53.52,46.48,+2
KY,GI,7445,53.12,46.88,+2
KY,AN,2439,47.15,52.85,-2
KY,IN,2309,53.10,46.90,+2
KY,GO,1443,47.05,52.95,-2
KY,JC,2137,51.38,48.62,+1
KY,HA,2878,53.51,46.49,+2
KY,BA,6897,48.56,51.44,-1
KY,TE,4642,53.40,46.60,+2
KY,BI,8142,54.81,45.19,+2
KY,SI,4765,51.56,48.44,+1
MA,SO,4093,50.01,49.99,0
MA,KY,4505,48.68,51.32,-1
MA,AX,826,57.51,42.49,+3
MA,CH,1539,53.67,46.33,+2
MA,PO,2475,44.48,55.52,-3
MA,FA,1505,52.76,47.24,+2
MA,MI,1331,52.74,47.26,+2
MA,ZA,839,55.30,44.70,+3
MA,RA,3410,52.79,47.21,+2
MA,LE,1146,40.31,59.69,-3
MA,NA,2296,49.83,50.17,0
MA,GI,3089,50.89,49.11,0
MA,AN,1081,43.76,56.24,-3
MA,IN,949,53.74,46.26,+2
MA,GO,563,45.65,54.35,-2
MA,JC,953,56.24,43.76,+3
MA,HA,1107,54.02,45.98,+2
