Character 1,Character 2,Floor,Num Matches,Player 1 Win Rate,Player 2 Win Rate,Score
SO,KY,2673,51.10,48.90,0
SO,MA,1789,48.52,51.48,-1
SO,AX,707,54.46,45.54,+2
SO,CH,1255,59.28,40.72,+3
SO,PO,1081,37.10,62.90,-3
SO,FA,1285,53.70,46.30,+2
SO,MI,852,60.80,39.20,+3
SO,ZA,714,63.59,36.41,+3
SO,RA,3280,53.08,46.92,+2
SO,LE,533,57.22,42.78,+3
SO,NA,1818,51.43,48.57,+1
SO,GI,2420,56.49,43.51,+3
SO,AN,464,54.09,45.91,+2
SO,IN,803,53.30,46.70,+2
SO,GO,213,45.54,54.46,-2
SO,JC,472,54.45,45.55,+2
SO,HA,702,58.83,41.17,+3
SO,BA,1324,48.49,51.51,-1
SO,TE,1268,49.13,50.87,0
SO,BI,3077,55.74,44.26,+3
SO,SI,989,51.97,48.03,+1
KY,SO,2515,53.32,46.68,+2
KY,MA,1763,56.44,43.56,+3
KY,AX,751,55.53,44.47,+3
KY,CH,1427,65.17,34.83,+3
KY,PO,1132,40.46,59.54,-3
KY,FA,1521,56.08,43.92,+3
KY,MI,1026,65.11,34.89,+3
KY,ZA,829,65.50,34.50,+3
KY,RA,4013,55.12,44.88,+3
KY,LE,629,62.80,37.20,+3
KY,NA,2045,54.96,45.04,+2
KY,GI,3106,56.57,43.43,+3
KY,AN,578,56.06,43.94,+3
KY,IN,961,54.11,45.89,+2
KY,GO,250,50.80,49.20,0
KY,JC,468,58.76,41.24,+3
KY,HA,782,59.97,40.03,+3
KY,BA,1451,51.00,49.00,0
KY,TE,1422,53.38,46.62,+2
KY,BI,3606,56.63,43.37,+3
KY,SI,1274,54.08,45.92,+2
MA,SO,1425,52.91,47.09,+2
MA,KY,1872,50.05,49.95,0
MA,AX,570,53.51,46.49,+2
MA,CH,952,67.33,32.67,+3
MA,PO,747,38.02,61.98,-3
MA,FA,1033,52.86,47.14,+2
MA,MI,691,64.11,35.89,+3
MA,ZA,591,59.39,40.61,+3
MA,RA,2513,52.77,47.23,+2
MA,LE,449,54.57,45.43,+2
MA,NA,1417,50.74,49.26,0
MA,GI,1894,56.49,43.51,+3
MA,AN,337,55.49,44.51,+3
MA,IN,621,53.62,46.38,+2
