Character 1,Character 2,Floor,Num Matches,Player 1 Win Rate,Player 2 Win Rate,Score
SO,KY,13442,51.96,48.04,+1
SO,MA,6083,46.69,53.31,-2
SO,AX,2822,43.16,56.84,-3
SO,CH,4529,54.12,45.88,+2
SO,PO,8304,44.44,55.56,-3
SO,FA,4077,48.12,51.88,-1
SO,MI,4209,50.56,49.44,0
SO,ZA,3258,44.44,55.56,-3
SO,RA,8355,52.02,47.98,+1
SO,LE,3623,47.34,52.66,-2
SO,NA,6719,44.08,55.92,-3
SO,GI,7477,49.16,50.84,0
SO,AN,4849,46.53,53.47,-2
SO,IN,2983,55.65,44.35,+3
SO,GO,2811,44.86,55.14,-3
SO,JC,3170,48.23,51.77,-1
SO,HA,3260,49.72,50.28,0
SO,BA,9041,49.54,50.46,0
SO,TE,6383,42.50,57.50,-3
SO,BI,8103,50.12,49.88,0
SO,SI,5639,49.90,50.10,0
KY,SO,14109,46.06,53.94,-2
KY,MA,5553,47.78,52.22,-1
KY,AX,2480,43.39,56.61,-3
KY,CH,4219,52.50,47.50,+1
KY,PO,6952,49.04,50.96,0
KY,FA,3811,46.18,53.82,-2
KY,MI,3716,50.86,49.14,0
KY,ZA,2952,43.77,56.23,-3
KY,RA,7513,50.19,49.81,0
KY,LE,3008,49.40,50.60,0
KY,NA,5752,50.07,49.93,0
KY,GI,6614,49.95,50.05,0
KY,AN,4585,45.78,54.22,-2
KY,IN,2591,50.64,49.36,0
KY,GO,2196,41.07,58.93,-3
KY,JC,2722,45.44,54.56,-2
KY,HA,3036,49.57,50.43,0
KY,BA,8439,48.62,51.38,-1
KY,TE,5880,51.53,48.47,+1
KY,BI,7414,54.19,45.81,+2
KY,SI,5346,50.64,49.36,0
MA,SO,6213,52.00,48.00,+1
MA,KY,5814,49.72,50.28,0
MA,AX,1520,54.28,45.72,+2
MA,CH,2039,52.72,47.28,+2
MA,PO,3715,50.74,49.26,0
MA,FA,1943,50.90,49.10,0
MA,MI,1972,55.68,44.32,+3
MA,ZA,1393,49.61,50.39,0
MA,RA,3540,52.23,47.77,+1
MA,LE,1703,44.10,55.90,-3
MA,NA,2943,51.65,48.35,+1
MA,GI,3293,50.05,49.95,0
MA,AN,2151,42.17,57.83,-3
MA,IN,1320,49.32,50.68,0
MA,GO,1253,45.01,54.99,-2
MA,JC,1451,55.00,45.00,+2
MA,HA,1425,51.58,48.42,+1
MA,BA,4368,51.03,48.97,0
MA,TE,2909,54.28,45.72,+2
MA,BI,4298,52.05,47.95,+1
MA,SI,2552,53.61,46.39,+2
AX,SO,2555,52.76,47.24,+2
AX,KY,2165,56.72,43.28,+3
AX,MA,1135,46.43,53.57,-2
AX,CH,1206,41.79,58.21,-3
AX,PO,1496,58.76,41.24,+3
AX,FA,999,57.96,42.04,+3
AX,MI,931,41.57,58.43,-3
AX,ZA,593,55.31,44.69,+3
AX,RA,1638,46.64,53.36,-2
AX,LE,747,59.44,40.56,+3
AX,NA,1195,54.23,45.77,+2
AX,GI,1472,50.20,49.80,0
AX,AN,1003,44.47,55.53,-3
AX,IN,736,46.20,53.80,-2
AX,GO,494,59.31,40.69,+3
AX,JC,678,57.67,42.33,+3
AX,HA,784,51.66,48.34,+1
AX,BA,2017,43.08,56.92,-3
AX,TE,1233,60.18,39.82,+3
AX,BI,1623,55.27,44.73,+3
AX,SI,1000,54.70,45.30,+2
CH,SO,4106,45.49,54.51,-2
CH,KY,3795,49.78,50.22,0
CH,MA,1708,49.82,50.18,0
CH,AX,983,54.22,45.78,+2
CH,PO,2929,50.50,49.50,0
CH,FA,1383,50.11,49.89,0
CH,MI,1432,49.86,50.14,0
CH,ZA,935,49.52,50.48,0
CH,RA,2200,53.41,46.59,+2
CH,LE,1403,43.98,56.02,-3
CH,NA,2247,50.65,49.35,0
CH,GI,2242,50.71,49.29,0
CH,AN,1371,45.81,54.19,-2
CH,IN,1057,50.90,49.10,0
CH,GO,973,44.91,55.09,-3
CH,JC,1025,53.27,46.73,+2
CH,HA,1074,54.38,45.62,+2
CH,BA,2872,47.88,52.12,-1
CH,TE,1920,50.31,49.69,0
CH,BI,2524,54.08,45.92,+2
CH,SI,1717,50.73,49.27,0
PO,SO,8167,53.90,46.10,+2
PO,KY,7681,52.19,47.81,+1
PO,MA,3682,46.88,53.12,-2
PO,AX,1690,39.35,60.65,-3
PO,CH,3285,48.43,51.57,-1
PO,FA,3051,47.95,52.05,-1
PO,MI,2808,53.77,46.23,+2
PO,ZA,2119,47.29,52.71,-2
PO,RA,5295,48.31,51.69,-1
PO,LE,2296,54.05,45.95,+2
PO,NA,4542,48.77,51.23,0
PO,GI,4568,52.87,47.13,+2
PO,AN,2925,50.74,49.26,0
PO,IN,2318,48.49,51.51,-1
PO,GO,1863,38.43,61.57,-3
PO,JC,1999,45.82,54.18,-2
PO,HA,1955,54.37,45.63,+2
PO,BA,5762,48.75,51.25,0
PO,TE,4212,49.26,50.74,0
PO,BI,5226,46.27,53.73,-2
PO,SI,3849,52.59,47.41,+2
FA,SO,3430,47.46,52.54,-2
FA,KY,3056,51.37,48.63,+1
FA,MA,1723,49.74,50.26,0
FA,AX,976,40.57,59.43,-3
FA,CH,1395,48.03,51.97,-1
FA,PO,2243,50.91,49.09,0
FA,MI,1206,49.00,51.00,0
FA,ZA,906,54.19,45.81,+2
