Character 1,Character 2,Floor,Num Matches,Player 1 Win Rate,Player 2 Win Rate,Score
SO,KY,10,40.00,60.00,-3
SO,MA,11,9.09,90.91,-3
SO,AX,6,0.00,100.00,-3
SO,CH,11,63.64,36.36,+3
SO,PO,5,40.00,60.00,-3
SO,FA,17,23.53,76.47,-3
SO,MI,7,28.57,71.43,-3
SO,ZA,3,0.00,100.00,-3
SO,RA,15,40.00,60.00,-3
SO,NA,12,33.33,66.67,-3
SO,GI,16,87.50,12.50,+3
SO,AN,3,66.67,33.33,+3
SO,JC,2,100.00,0.00,+3
SO,HA,3,66.67,33.33,+3
SO,BA,9,44.44,55.56,-3
SO,BI,6,33.33,66.67,-3
SO,SI,3,33.33,66.67,-3
KY,SO,4,50.00,50.00,0
KY,MA,6,66.67,33.33,+3
KY,AX,6,83.33,16.67,+3
KY,CH,10,100.00,0.00,+3
KY,PO,1,100.00,0.00,+3
KY,FA,6,16.67,83.33,-3
KY,MI,16,75.00,25.00,+3
KY,ZA,13,61.54,38.46,+3
KY,RA,17,58.82,41.18,+3
KY,NA,6,33.33,66.67,-3
KY,GI,10,40.00,60.00,-3
KY,IN,6,83.33,16.67,+3
KY,JC,1,100.00,0.00,+3
KY,HA,11,72.73,27.27,+3
KY,BI,11,72.73,27.27,+3
KY,SI,2,100.00,0.00,+3
MA,SO,8,75.00,25.00,+3
MA,KY,16,43.75,56.25,-3
MA,AX,3,66.67,33.33,+3
MA,CH,4,50.00,50.00,0
MA,PO,4,25.00,75.00,-3
MA,FA,8,62.50,37.50,+3
MA,MI,9,66.67,33.33,+3
MA,RA,20,75.00,25.00,+3
MA,NA,3,0.00,100.00,-3
MA,GI,3,66.67,33.33,+3
MA,IN,4,75.00,25.00,+3
MA,HA,15,73.33,26.67,+3
MA,BA,3,33.33,66.67,-3
MA,TE,1,0.00,100.00,-3
MA,BI,10,70.00,30.00,+3
AX,SO,6,16.67,83.33,-3
AX,KY,3,0.00,100.00,-3
AX,MA,3,100.00,0.00,+3
AX,CH,19,68.42,31.58,+3
AX,PO,2,100.00,0.00,+3
AX,FA,7,85.71,14.29,+3
AX,MI,7,42.86,57.14,-3
AX,ZA,13,46.15,53.85,-2
AX,RA,19,68.42,31.58,+3
AX,NA,3,66.67,33.33,+3
AX,GI,3,0.00,100.00,-3
AX,AN,1,100.00,0.00,+3
AX,IN,2,0.00,100.00,-3
AX,JC,1,100.00,0.00,+3
AX,BA,3,100.00,0.00,+3
AX,TE,6,50.00,50.00,0
AX,BI,3,0.00,100.00,-3
AX,SI,1,0.00,100.00,-3
CH,SO,11,18.18,81.82,-3
CH,KY,14,50.00,50.00,0
CH,MA,13,0.00,100.00,-3
CH,AX,3,0.00,100.00,-3
CH,PO,5,60.00,40.00,+3
CH,FA,4,50.00,50.00,0
CH,MI,23,52.17,47.83,+1
CH,ZA,7,71.43,28.57,+3
CH,RA,19,21.05,78.95,-3
CH,LE,8,75.00,25.00,+3
CH,NA,17,11.76,88.24,-3
CH,GI,25,20.00,80.00,-3
CH,AN,3,33.33,66.67,-3
CH,IN,10,50.00,50.00,0
CH,JC,1,100.00,0.00,+3
CH,HA,10,60.00,40.00,+3
CH,BA,3,100.00,0.00,+3
CH,TE,6,50.00,50.00,0
CH,BI,20,20.00,80.00,-3
CH,SI,5,80.00,20.00,+3
PO,SO,6,100.00,0.00,+3
PO,KY,3,66.67,33.33,+3
PO,CH,12,25.00,75.00,-3
PO,MI,2,100.00,0.00,+3
PO,ZA,4,100.00,0.00,+3
PO,RA,10,60.00,40.00,+3
PO,LE,4,50.00,50.00,0
PO,NA,3,33.33,66.67,-3
PO,GI,2,0.00,100.00,-3
PO,JC,3,33.33,66.67,-3
PO,HA,3,66.67,33.33,+3
PO,BI,2,0.00,100.00,-3
PO,SI,2,50.00,50.00,0
FA,SO,6,33.33,66.67,-3
FA,KY,10,70.00,30.00,+3
FA,AX,2,100.00,0.00,+3
FA,MI,4,50.00,50.00,0
FA,ZA,16,50.00,50.00,0
FA,RA,22,40.91,59.09,-3
FA,NA,3,33.33,66.67,-3
FA,GI,2,100.00,0.00,+3
FA,AN,10,90.00,10.00,+3
FA,IN,5,40.00,60.00,-3
FA,HA,2,100.00,0.00,+3
FA,TE,2,100.00,0.00,+3
FA,BI,3,66.67,33.33,+3
FA,SI,5,40.00,60.00,-3
MI,SO,1,100.00,0.00,+3
MI,MA,22,45.45,54.55,-2
MI,AX,20,45.00,55.00,-2
MI,CH,27,40.74,59.26,-3
MI,PO,10,60.00,40.00,+3
MI,FA,9,0.00,100.00,-3
MI,ZA,6,33.33,66.67,-3
MI,RA,30,20.00,80.00,-3
MI,LE,3,33.33,66.67,-3
MI,NA,5,0.00,100.00,-3
MI,GI,8,62.50,37.50,+3
